id_operacion;fecha_operacion;codigo;Marca;Modelo;Anio de lanzamiento;Anio de discontinuado;Tipo de combustible;Transmision;Plazas;Tipo de carroceria;Gama;Precio_Base_0km;Anio_fabricacion;km;precio_actual;codigo2;color
e1a9c3fd-08254;5/9/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;31100;10983;3;Gris
52a40f9e-07510;20/2/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;43000;8648;8;Beige
a9da3294-02127;7/9/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;63100;5781;5;Rojo
28faf764-06550;14/1/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;78300;4012;2;Negro
5be251f7-03609;10/12/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;13000;12160;5;Rojo
fcd75523-05679;4/12/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;42400;9468;7;Verde
fabb1c11-00523;20/10/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;12200;12212;8;Beige
d8fc1c1c-06447;9/10/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;100400;3355;2;Negro
5e09000b-08769;13/11/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;63000;7348;6;Azul
edb5dbb9-09218;18/11/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;114400;1301;1;Blanco
5b276037-06922;13/10/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;65300;7979;2;Negro
937a746a-00594;12/4/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;46600;8414;7;Verde
afd10d3d-06571;22/7/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;32900;10085;8;Beige
96b36fe0-07059;23/10/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;12500;12192;4;Plata
51632994-09865;3/12/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;13700;12114;4;Plata
dd05e1b5-06657;11/12/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;16100;11958;5;Rojo
92204efd-10023;7/11/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;72000;7543;6;Azul
f043dc2c-04500;4/9/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;52000;8843;7;Verde
7c62cf10-08852;22/1/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;39400;8882;6;Azul
ae1589a6-00010;10/6/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;28600;10365;4;Plata
b4a8ab7d-10086;8/1/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;95800;2094;6;Azul
985bd546-09100;3/3/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;37300;9019;5;Rojo
b5ed83a6-08575;2/3/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;85600;4318;4;Plata
5e489dcf-07773;4/6/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;54400;9468;3;Gris
ca7cd601-01187;23/1/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;90000;4032;4;Plata
b8bda33b-00548;5/7/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;13600;12121;2;Negro
56c505d0-09015;29/4/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;43300;9409;6;Azul
480a38f0-10326;29/6/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;52100;7276;7;Verde
9e707508-02274;10/5/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;30700;10228;1;Blanco
cf354efd-03404;11/9/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;25300;11360;2;Negro
955369bd-07803;4/4/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;109400;3550;3;Gris
c69c8b0c-09601;31/7/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;24600;11405;7;Verde
2fffdd8d-10363;8/5/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;51400;8882;6;Azul
d4c9443c-06164;30/7/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;73900;5078;8;Beige
89b39c58-08501;6/11/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2017;111900;1301;1;Blanco
bd4b3c6d-06512;10/12/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;30400;11028;3;Gris
6899faef-03644;23/8/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;33600;10040;2;Negro
36f7ce28-03208;8/5/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2017;108500;2048;8;Beige
33a4b293-03094;2/2/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;96900;4363;1;Blanco
357e19b3-04816;17/5/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;15400;12004;8;Beige
7f75b760-03735;15/3/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;106300;2972;8;Beige
ae4494a9-08864;25/5/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;25700;10554;2;Negro
cab58345-10490;23/10/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;91800;3134;7;Verde
f6e07189-02194;25/7/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;14500;12062;5;Rojo
882d63bb-05444;23/12/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;32400;10898;3;Gris
6212ccf3-06874;18/12/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;55200;8635;8;Beige
6a4332ef-08985;21/9/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;77400;6411;8;Beige
fb9fa166-05369;28/3/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;91700;3141;5;Rojo
4f83e127-07927;16/6/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2017;116400;1535;2;Negro
b25cebcd-05450;17/2/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2017;106800;3719;8;Beige
8f100f58-03923;7/3/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;99600;4968;4;Plata
903fc5bc-10343;24/2/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;63200;8115;3;Gris
8704b77f-06985;29/9/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2017;128200;2328;4;Plata
7740281c-04638;3/11/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;99500;5755;2;Negro
893db0c0-07614;19/12/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;83100;7601;3;Gris
1ed5b104-05555;27/4/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;82000;7673;8;Beige
109b4279-06461;21/12/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;73100;8252;6;Azul
282eb13b-00759;4/8/2020;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;95300;5248;7;Verde
3f26faa2-01024;2/10/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;12400;12199;5;Rojo
3bfb4d3e-04918;4/4/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;102300;3232;3;Gris
45e5d0e1-09415;7/4/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;109200;2783;1;Blanco
1784fdc3-08373;25/3/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;48900;8265;2;Negro
388909ef-02020;12/4/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;50000;9754;8;Beige
afc69ad0-06993;26/2/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;109700;2751;5;Rojo
45bfb1bd-09208;14/5/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;26600;10495;3;Gris
d06e4690-03083;21/3/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;33900;10801;5;Rojo
f095fef5-07213;14/1/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;93600;4578;2;Negro
e3284b3a-01231;25/11/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;40900;9565;4;Plata
7c8740fb-03925;2/3/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;59600;8349;6;Azul
e2c1d129-06792;18/11/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;15900;11971;1;Blanco
23555160-06701;19/2/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;31500;10176;2;Negro
f1a6907d-03791;18/1/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;27300;10450;6;Azul
3710570a-02981;23/5/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;55500;9396;3;Gris
c1726cef-08345;20/12/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2022;40200;9611;2;Negro
9dc8245e-05207;11/1/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;55600;7829;2;Negro
784eca53-05955;11/4/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;54700;9448;3;Gris
3fbc0835-09395;28/6/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;82800;4500;7;Verde
936c9c40-01591;21/9/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;64200;6489;2;Negro
7645808e-05611;7/2/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;52500;9591;3;Gris
930924a3-04770;20/9/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;94500;5300;3;Gris
030e501e-04878;26/9/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;15300;12010;6;Azul
0799a50b-01754;16/7/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;31300;10970;7;Verde
84409048-08972;17/1/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2017;98500;1301;1;Blanco
913d6090-07089;3/11/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;53100;9552;8;Beige
71c810c8-00780;6/2/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;75800;7296;4;Plata
40cab63b-00593;18/7/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;88200;4149;1;Blanco
02aed20e-00753;5/9/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;57000;6958;2;Negro
6476a18c-08728;11/7/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;33900;10020;7;Verde
a6724077-01312;16/9/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;77700;4831;6;Azul
24726b13-02117;1/11/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;31700;10944;2;Negro
6faf112d-00922;19/2/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;114200;1678;5;Rojo
a813a7f6-03736;26/11/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;13000;12160;7;Verde
5039ea3c-07022;20/9/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;14500;12062;6;Azul
4698237c-10463;1/1/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2019;80400;5436;6;Azul
be8d1d9e-00958;6/2/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2024;16400;11939;5;Rojo
3db540b9-06567;3/9/2022;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;64200;8050;2;Negro
d107ed69-03409;19/3/2021;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2020;61800;8206;4;Plata
b473864f-04632;29/4/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2021;65500;7185;6;Azul
1d07a209-07624;19/5/2023;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2023;33500;10827;1;Blanco
85fee028-02427;5/7/2024;48;Kia;Stonic;2017;En produccion;Gasolina;Manual;5;SUV;Media;20000;2018;86800;2679;5;Rojo
090c3fc1-01626;26/8/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;31500;8765;7;Verde
4e2d7f3c-01512;11/12/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;51300;5863;8;Beige
48af71c0-05707;29/12/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;60600;6003;4;Plata
0708b9e9-02987;26/8/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;59200;5452;2;Negro
2a235378-07129;25/6/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;64400;5805;4;Plata
5d9a163e-06088;13/10/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;92200;2487;2;Negro
37793b8c-06313;22/1/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;80300;4354;6;Azul
9ce29287-04317;5/5/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;12800;9738;8;Beige
03bff343-02190;27/7/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;12400;9759;4;Plata
21d45af3-09662;3/2/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;120200;1654;4;Plata
2789da3f-08384;20/2/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;115800;1259;8;Beige
e97152b0-10164;20/12/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;118100;1040;8;Beige
4d8ad265-00474;24/11/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;77700;4489;6;Azul
65081cae-07094;2/6/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;76500;5800;5;Rojo
7aeb2bfa-07952;17/2/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;117400;2424;1;Blanco
5caedded-06396;16/12/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;80900;5571;1;Blanco
e9369af4-09491;12/4/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;69100;5561;8;Beige
462a2356-05680;16/9/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;78500;4448;7;Verde
19eb06db-07821;19/2/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;76200;5816;2;Negro
c6755116-05495;19/7/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;116500;2471;1;Blanco
c83b8e74-09259;27/9/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;27700;8339;4;Plata
223f89ea-05673;5/12/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;13300;9712;5;Rojo
36fe0a85-06959;21/2/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;16600;9540;4;Plata
3a25dc80-03730;16/12/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;16000;9572;1;Blanco
3ea267da-06445;23/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;25200;8469;2;Negro
597ede86-01459;20/9/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;14900;9629;1;Blanco
9acdf951-01627;8/10/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2022;48100;7902;5;Rojo
298bcfb0-08108;27/1/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;70700;4853;7;Verde
22214d2e-09455;27/8/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;96600;4130;4;Plata
c85b2e01-08101;11/10/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;51900;7080;5;Rojo
f8293db6-00836;3/2/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;14900;9629;6;Azul
bc9b633c-09256;9/12/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;66000;5098;3;Gris
e3493730-05242;27/8/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;31900;8745;7;Verde
a6aa1708-06244;15/11/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;30900;8172;5;Rojo
23c825b4-05682;24/11/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;71600;4807;5;Rojo
a5fd224a-05969;4/3/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;129100;1815;2;Negro
5d6d6474-09049;22/6/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;89500;5124;7;Verde
ed5e43b1-01415;7/4/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;123400;1488;4;Plata
517c9e49-06539;12/3/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;101800;4484;6;Azul
7f5ab43b-09424;13/11/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;115500;2523;3;Gris
a3bf78fe-05422;6/12/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;104900;3699;2;Negro
8803f082-09609;10/5/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;77500;5748;8;Beige
fb85869c-10128;8/11/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;120200;1040;4;Plata
19d042a7-09494;23/9/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;124600;2050;3;Gris
05ad4112-01275;22/11/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;26400;8406;4;Plata
080c36a8-02316;18/4/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;78600;6315;6;Azul
c0589358-01010;14/4/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;82600;6107;2;Negro
70b294fa-02639;20/11/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;80400;6222;8;Beige
889bfdad-01195;24/1/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;128900;1826;8;Beige
0eacdf37-03892;27/9/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;126000;1977;2;Negro
ff22c865-00264;6/5/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;94700;4853;3;Gris
1391a55e-09631;29/1/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;99800;3340;8;Beige
490299a0-09520;23/2/2020;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;66100;6965;7;Verde
c999a7cf-07629;8/2/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;107300;1701;8;Beige
c643e6e0-03760;1/7/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;52000;7075;7;Verde
47d56b19-07440;4/4/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;14800;9634;2;Negro
98822e31-10431;4/6/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;54000;7595;1;Blanco
d00620f9-03536;27/6/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;30300;8828;8;Beige
f93d2fee-03650;20/12/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;88400;3308;5;Rojo
01a41208-05206;5/8/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;28000;8947;6;Azul
a2ee04af-03955;23/10/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;49700;7194;4;Plata
22e3ac3d-08155;22/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;15900;9577;6;Azul
2086e431-02071;20/3/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2022;48100;6653;4;Plata
13b18817-02898;2/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;32200;8105;8;Beige
2f025437-05735;20/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;14400;9655;2;Negro
fb161037-10103;7/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;32400;8094;3;Gris
a86109f9-08941;3/11/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;33700;8651;1;Blanco
1cffb97d-04924;21/7/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;112100;1040;7;Verde
cd0150d0-07261;21/10/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;56200;7480;5;Rojo
1a03fdc7-00748;13/4/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;76100;3948;7;Verde
e178bbc9-01199;20/10/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;60900;5363;1;Blanco
8c1245fe-08142;16/10/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;81100;3064;5;Rojo
7c601d33-03513;18/1/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;88100;3324;6;Azul
5269131d-01456;8/3/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;91900;3126;5;Rojo
75ddad97-06487;5/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2024;16200;9561;6;Azul
06cc1481-05881;21/1/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2018;87300;2117;6;Azul
22a44cbf-07293;20/9/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;129900;1040;3;Gris
a8a8cba8-05360;2/3/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;49300;7839;2;Negro
e874882d-09003;19/10/2021;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2019;87900;4583;1;Blanco
ef1ef86a-01838;6/3/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2022;47400;7314;3;Gris
37d063d4-07249;22/4/2023;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;81700;4281;4;Plata
e5817e21-10515;2/7/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2021;65300;6383;2;Negro
f4dbd0f6-09126;9/7/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2017;128900;1040;8;Beige
bbb67db3-02451;19/4/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2023;28600;8292;2;Negro
d1b2daef-00981;31/3/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2022;37900;7184;4;Plata
be75e7cd-07099;30/7/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;68400;4349;6;Azul
33c5ebc7-01655;22/12/2022;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2022;45100;8058;7;Verde
0e5d0acb-03695;29/7/2024;49;Kia;Picanto;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;16000;2020;80000;3745;5;Rojo
